2024-04-23,00:04:31,i,market_return,pr,Sharpe,score,avg_score,best_score,loss,n_steps,pr_val,score_val, avg_score_val
2024-04-23,03:44:27,145,10.056173268473456,45.11299147304768,2.431108331511655,45.112991473047686,24.788088799063065,104.29520417683318,0.04455970227718353,772340,-10.332453825857524,-6.2478943277162635,-6.247894327716267, -4.442851328579978
2024-04-23,03:47:04,146,10.056173268473456,-9.970586164798956,-1.0968364677679074,-9.97058616479896,24.118504743409197,104.29520417683318,0.07163636386394501,777630,-10.332453825857524,-9.118131050303102,-9.118131050303106, -4.502453130288371
2024-04-23,03:49:42,147,10.056173268473456,31.24951984567883,2.088943156672014,31.249519845678833,24.440082999727203,104.29520417683318,0.04406660795211792,782920,-10.332453825857524,0.40543346120023305,0.40543346120023216, -4.498532080410415
2024-04-23,03:52:20,148,10.056173268473456,41.81662976724028,1.9910391075261629,41.81662976724027,24.37926842142229,104.29520417683318,0.36667510867118835,788210,-10.332453825857524,-12.870211860177383,-12.870211860177378, -4.554393663738794
2024-04-23,03:54:58,149,10.056173268473456,-0.13240393426098285,-0.686943049386643,-0.13240393426097796,23.415451481422284,104.29520417683318,0.21397793292999268,793500,-10.332453825857524,-10.553895691996761,-10.553895691996757, -4.673713556865497
2024-04-23,03:57:37,150,10.056173268473456,62.852470891642895,2.955359507711004,62.852470891642895,23.71449044556802,104.29520417683318,0.03191438317298889,798790,-10.332453825857524,-4.639979106212266,-4.639979106212266, -4.675471583855867
2024-04-23,04:00:16,151,10.056173268473456,-18.050756442834338,-2.8246261411134905,-18.05075644283434,23.522213593275453,104.29520417683318,0.06318322569131851,804080,-10.332453825857524,-11.246151691844775,-11.246151691844773, -4.7723574302640985
2024-04-23,04:02:56,152,10.056173268473456,13.912790940939557,1.1624230703002385,13.912790940939558,23.53043456977629,104.29520417683318,0.05734802410006523,809370,-10.332453825857524,-8.991505681846245,-8.991505681846249, -4.857215002294399
2024-04-23,04:05:37,153,10.056173268473456,2.9554945323002846,-0.006178106577635474,2.9554945323002784,23.103938818347125,104.29520417683318,0.19931793212890625,814660,-10.332453825857524,-9.029601761883388,-9.029601761883384, -4.817836651916342
2024-04-23,04:08:20,154,10.056173268473456,8.892433396649446,0.8599831230383779,8.892433396649452,23.071115918697,104.29520417683318,0.046694934368133545,819950,-10.332453825857524,-10.823178575907733,-10.823178575907733, -4.817070542073203
